epoch,train_loss,val_loss,learning_rate
77,0.4752399729932247,0.472750856479009,8.934416726860732e-05
78,0.4749292482273514,0.47198962743083633,8.275907667544449e-05
79,0.47466261222147615,0.4726726810137431,7.637777384451213e-05
80,0.4743699701414222,0.4727804365257422,7.020803341034573e-05
81,0.47396267482719456,0.47255585218469304,6.425737225128834e-05
82,0.47371235501502645,0.47208922877907755,5.85330403313335e-05
83,0.47334297114387663,0.4715429335832596,5.304201186715969e-05
84,0.4731204551245485,0.4716062925755978,4.7790976831122536e-05
85,0.472845570023368,0.4710103817284107,4.278633280055347e-05
86,0.4725921229491023,0.47103431274493535,3.803417716329742e-05
87,0.4723336245180393,0.471145940075318,3.354029968898493e-05
88,0.47208965415147697,0.4714811071753502,2.9310175475089726e-05
89,0.47198760492765174,0.47136038169264793,2.5348958276365776e-05
90,0.4717633779914606,0.4710137958327929,2.166147422579082e-05
91,0.47158159949645706,0.4707806338866552,1.825221595466734e-05
92,0.47139043173923784,0.47060237228870394,1.5125337119042568e-05
93,0.47121723453913417,0.47120457217097284,1.2284647339118995e-05
94,0.47108584001761716,0.47070796315868696,9.733607557818733e-06
95,0.47096871135084806,0.4707408400873343,7.475325824157782e-06
96,0.4709358843056118,0.47051491811871526,5.5125535065669235e-06
97,0.4707269092451553,0.47059941813349726,3.8476819407733e-06
98,0.470698419633974,0.4704982464512189,2.4827395163259486e-06
99,0.47065026064206955,0.4705790194372336,1.4193892053158842e-06
100,0.47065549571903387,0.4705582524339358,6.589265363004463e-07
