epoch,train_loss,val_loss,learning_rate
1,0.6754206002326238,0.5507133873303731,0.0005
2,0.54250494465536,0.523297241528829,5e-05
3,0.5355954738295808,0.5198488565286,0.0001
4,0.5307442448658197,0.5153834672768911,0.00015000000000000001
5,0.526096789844993,0.5083413743972778,0.0002
6,0.5208812730815134,0.5090576223532359,0.00025
7,0.5161740793906101,0.5028265738487243,0.00030000000000000003
8,0.5132992218708505,0.5000060741106669,0.00035
9,0.5105574901817608,0.49943410595258075,0.0004
10,0.5087808727974794,0.4947633671760559,0.00045000000000000004
11,0.5074973096166339,0.49654616673787433,0.0005
12,0.5045083276025292,0.4955080461502075,0.0005
13,0.502449184364202,0.49343644857406616,0.0004998477219840985
14,0.5008368642962708,0.4912946557998657,0.0004993910734636996
15,0.49920820772242386,0.4878532814979553,0.0004986306107946842
16,0.498577602890884,0.4872550825277964,0.0004975672604836741
17,0.49743781965606065,0.48767558693885804,0.0004962023180592267
18,0.49646498902314373,0.48523871699968973,0.0004945374464934331
19,0.49607451024509613,0.4855644925435384,0.0004925746741758422
20,0.495571213984976,0.4903553136189779,0.0004903163924421813
21,0.4947649550681211,0.48546306014060975,0.000487765352660881
22,0.49460517067487547,0.4859261572360992,0.0004849246628809574
23,0.4938858534770758,0.48607569058736166,0.00048179778404533263
24,0.4934001834295234,0.48523951371510826,0.00047838852577420906
25,0.49339544800674023,0.48425155361493427,0.0004747010417236342
26,0.4928033991897998,0.4841743044058482,0.00047073982452491023
27,0.49260892388771993,0.482636775970459,0.00046650970031101506
28,0.492314551687565,0.4857259492079417,0.0004620158228367025
29,0.49187481030314956,0.4823990313212077,0.0004572636671994465
30,0.4915292809366369,0.484389443397522,0.00045225902316887746
31,0.4915653337832211,0.4848300210634867,0.0004470079881328402
32,0.4909727325974679,0.482542910973231,0.00044151695966866645
33,0.49090526744621954,0.4820678448677063,0.0004357926277487116
34,0.49030210238735694,0.4807134155432383,0.00042984196658965427
35,0.49014355635156437,0.4823582458496094,0.0004236722261554878
36,0.48984508250035397,0.48250557740529376,0.00041729092332455555
37,0.48972056300461697,0.48562753717104595,0.0004107058327313926
38,0.4893679430776713,0.4810803008079529,0.0004039249772945314
39,0.48921762129076485,0.4796656795342763,0.00039695661844181096
40,0.4891482845131232,0.4808603167533875,0.0003898092460450999
41,0.4889561689224373,0.4808499888579051,0.0003824915680766954
42,0.48830551827034985,0.4791145865122477,0.0003750125
43,0.4880717424146172,0.4832228672504425,0.000367381153907403
44,0.48780837529370574,0.4795519745349884,0.00035960682741859956
45,0.48727437449150346,0.4804972227414449,0.00035169899235287317
46,0.48696298681148864,0.4811171058813731,0.00034366728318914263
47,0.48638082786482206,0.4800681789716085,0.00033552148532783405
48,0.48632364441748377,0.4784598207473755,0.00032727152316887743
49,0.4857314322432693,0.4788748224576314,0.0003189274480203543
50,0.4854742533738921,0.47858319322268167,0.00031049942585252685
51,0.48506169014236555,0.4788466779390971,0.00030199772491216933
52,0.48479761848644337,0.47883632898330686,0.0002934327032122909
53,0.48435227423298116,0.4782641327381134,0.0002848147959124923
54,0.4838053419395369,0.4761083404223124,0.0002761545026053317
55,0.48354318935043955,0.47736372192700705,0.00026746237452418765
56,0.4831814660588089,0.47672690749168395,0.0002587490016882077
57,0.4827298201995642,0.47550251086552936,0.00025002499999999997
58,0.4825200276472131,0.4785237197081248,0.00024130099831179237
59,0.48200272677707023,0.4761640707651774,0.00023258762547581226
60,0.48170203719009347,0.4760812739531199,0.00022389549739466836
61,0.4813561266539048,0.4758732072512309,0.0002152352040875077
62,0.4807276593016929,0.4753003990650177,0.0002066172967877091
63,0.48038237308158355,0.47610179702440897,0.00019805227508783065
64,0.47999535462483256,0.4757730253537496,0.00018955057414747308
65,0.4797987739245097,0.47473204414049786,0.00018112255197964564
66,0.4792976644331095,0.47443070928255715,0.00017277847683112252
67,0.4787898276452305,0.4745734214782715,0.00016452851467216596
68,0.4785953139528936,0.4749865694840749,0.00015638271681085738
69,0.47826893526680614,0.47556761900583905,0.00014835100764712687
70,0.47790294536116984,0.47388516743977865,0.00014044317258140034
71,0.4776138402977768,0.4737959718704224,0.000132668846092597
72,0.4771411501225971,0.47316099643707277,0.00012503750000000005
73,0.47662885986217834,0.4730978314081828,0.00011755843192330463
74,0.4763095408150939,0.473047251701355,0.0001102407539549001
75,0.47595689934127183,0.47304556051890057,0.00010309338155818905
76,0.47570257267173455,0.4720429730415344,9.612502270546856e-05
